Company Name,Company Description,Logo Path,Original Link,Country,Founded,Industry,Sector,Employees,CEO,Address,Phone,Website,Ticker Symbol,Exchange,Fiscal Year,Reporting Currency,CIK Code,CUSIP Number,ISIN Number,SIC Code,IPO Date,Stock Type,Employer ID,IPO Price,Share Class
Ipsen S.A.,"Ipsen S.A. operates as a biopharmaceutical company worldwide.
The company provides drugs in the areas of oncology, neuroscience, and rare diseases. Its product pipeline comprises Cabometyx + Atezolizumab, which is in phase III clinical trial for the treatment of second line metastatic castration-resistant prostate cancer; lenalidomide and rituximab, and Taverik, which is in phase III for the treatment of second line follicular lymphoma; Bylvay, which is in phase III for the treatment of biliary atresia; Dysport, which is in phase III clinical trial for the treatment of chronic and episodic migraine; Fidrisertib, which is in phase II clinical trial for the treatment of fibrodysplasia ossificans progressiva; Elafibranor, which is in phase II for the treatment of primary sclerosing cholangitis, as well as IPN60250; IPN10200, which is in phase II for the treatment of longer-acting neurotoxin aesthetics and therapeutics; IPN60210, which is in phase I clinical trial for the treatment of relapsed/refractory multiple myeloma; and IPN60260 for the treatment of Viral cholestatic disease and is in phase I clinical trial.
The company also offers Somatuline, Decapeptyl, Cabometyx, Onivyde, Tazverik, and other oncology products; Dysport and other neurosciences products; and Bylvay, NutropinAq, Increlex, and Sohonos for rare diseases.
The company was founded in 1929 and is based in Boulogne-Billancourt, France.",Data/company_logos_stock_analysis\Ipsen_S.A._logo.png,https://stockanalysis.com/quote/otc/IPSEY/,France,1929,Drug Manufacturers - Specialty & Generic,Healthcare,"5,325",David Loew,"65, quai Georges Gorse
Boulogne-Billancourt, 92100
France",33 1 58 33 50 00,ipsen.com,IPSEY,OTCMKTS,January - December,EUR,,,US4626292050,2834,,,,,
Ipsen S.A.,"Ipsen S.A. operates as a biopharmaceutical company worldwide.
The company provides drugs in the areas of oncology, neuroscience, and rare diseases. Its product pipeline comprises Cabometyx + Atezolizumab, which is in phase III clinical trial for the treatment of second line metastatic castration-resistant prostate cancer; lenalidomide and rituximab, and Taverik, which is in phase III for the treatment of second line follicular lymphoma; Bylvay, which is in phase III for the treatment of biliary atresia; Dysport, which is in phase III clinical trial for the treatment of chronic and episodic migraine; Fidrisertib, which is in phase II clinical trial for the treatment of fibrodysplasia ossificans progressiva; Elafibranor, which is in phase II for the treatment of primary sclerosing cholangitis, as well as IPN60250; IPN10200, which is in phase II for the treatment of longer-acting neurotoxin aesthetics and therapeutics; IPN60210, which is in phase I clinical trial for the treatment of relapsed/refractory multiple myeloma; and IPN60260 for the treatment of Viral cholestatic disease and is in phase I clinical trial.
The company also offers Somatuline, Decapeptyl, Cabometyx, Onivyde, Tazverik, and other oncology products; Dysport and other neurosciences products; and Bylvay, NutropinAq, Increlex, and Sohonos for rare diseases.
The company was founded in 1929 and is based in Boulogne-Billancourt, France.",Data/company_logos_stock_analysis\Ipsen_S.A._logo.png,https://stockanalysis.com/quote/otc/IPSEF/,France,1929,Drug Manufacturers - Specialty & Generic,Healthcare,"5,325",David Loew,"65, quai Georges Gorse
Boulogne-Billancourt, 92100
France",33 1 58 33 50 00,ipsen.com,IPSEF,OTCMKTS,January - December,EUR,,,FR0010259150,2834,,,,,
WuXi Biologics (Cayman) Inc.,"WuXi Biologics (Cayman) Inc., an investment holding company, provides end-to-end solutions and services for biologics discovery, development, and manufacturing for biologics industry in the People’s Republic of China, North America, Europe, Singapore, Japan, South Korea, and Australia.
It operates through two segments: Biologics and XDC. The company provides a suite of solutions for biologic discovery, from concept to IND, that seamlessly transits to CMC and downstream process development through its contract research, development, and manufacturing organization platforms, including WuXiBody, SDArBodY, T cell engager, Single B Cell Cloning Technology, WuXia, WuXiUP, WuXiUI, and WuXiHigh.
It also engages in the provision of consultation services in relation to the biopharmaceutical technology, international sales contracting services, testing and development of testing technologies, sales and marketing services, production and sales of medicals, and biologics clinical and manufacturing services; production and sale of medicals; vaccine contract development and manufacturing organization (CDMO) and related business; and engages in investment and material supplier activities.
The company has a research service agreement with BioNTech SE to discover and investigate monoclonal antibodies for developing next-generation therapeutic product candidates.
The company was incorporated in 2014 and is headquartered in Wuxi, China.",Data/company_logos_stock_analysis\WuXi_Biologics_(Cayman)_Inc._logo.png,https://stockanalysis.com/quote/otc/WXIBF/,Cayman Islands,2014,Biotechnology,Healthcare,"12,740",Zhisheng Chen,"No. 108, Meiliang Road
Wuxi, 214092
China",,wuxibiologics.com,WXIBF,OTCMKTS,January - December,CNY,,,KYG970081173,8731,,,,,
WuXi Biologics (Cayman) Inc.,"WuXi Biologics (Cayman) Inc., an investment holding company, provides end-to-end solutions and services for biologics discovery, development, and manufacturing for biologics industry in the People’s Republic of China, North America, Europe, Singapore, Japan, South Korea, and Australia.
It operates through two segments: Biologics and XDC. The company provides a suite of solutions for biologic discovery, from concept to IND, that seamlessly transits to CMC and downstream process development through its contract research, development, and manufacturing organization platforms, including WuXiBody, SDArBodY, T cell engager, Single B Cell Cloning Technology, WuXia, WuXiUP, WuXiUI, and WuXiHigh.
It also engages in the provision of consultation services in relation to the biopharmaceutical technology, international sales contracting services, testing and development of testing technologies, sales and marketing services, production and sales of medicals, and biologics clinical and manufacturing services; production and sale of medicals; vaccine contract development and manufacturing organization (CDMO) and related business; and engages in investment and material supplier activities.
The company has a research service agreement with BioNTech SE to discover and investigate monoclonal antibodies for developing next-generation therapeutic product candidates.
The company was incorporated in 2014 and is headquartered in Wuxi, China.",Data/company_logos_stock_analysis\WuXi_Biologics_(Cayman)_Inc._logo.png,https://stockanalysis.com/quote/otc/WXXWY/,Cayman Islands,2014,Biotechnology,Healthcare,"12,740",Zhisheng Chen,"No. 108, Meiliang Road
Wuxi, 214092
China",,wuxibiologics.com,WXXWY,OTCMKTS,January - December,CNY,,,US98260N1081,8731,,,,,
"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.","Shanghai Fosun Pharmaceutical (Group) Co., Ltd. develops, manufactures, and sells pharmaceutical products in Mainland China and internationally.
The company’s product pipeline includes HLX15, a recombinant anti-CD38 human monoclonal antibody injection for treatment of multiple myeloma; HLX13, an anti-CTLA-4 human monoclonal antibody for the treatment of melanoma, renal cell carcinoma, colorectal cancer, hepatocellular carcinoma, non-small cell lung cancer, malignant pleural mesothelioma, and esophageal squamous cell cancer; SZEY-2108 for the treatment of carbapenem resistant enterobacteriaceae (CRE) infection; XH-S003 for the treatment of IgA nephropathy and other glomerular diseases; HLX43, an antibody-drug for the treatment of metastatic solid tumors; XS-03 for the treatment of RAS-mutated advanced solid tumor; OP0595, a nacubactam for the treatment of aerobic gram-negative bacteria; XH-S002 for the treatment of ischemic stroke and transient ischemic attack which are in Phase I; HLX26, anti-LAG-3 humanized monoclonal antibody injection for the treatment of metastatic colorectal cancer; FCN-338 for the treatment of myeloid malignancies; FCN-159 for the treatment of langerhans cell histiocytosis; HLX208, a BRAF V600E inhibitor for the treatment of non-small cell lung cancer which are in phase II; FS-1502, a HER2 humanized monoclonal antibody-monomethyl auristatin F injection for the treatment of HER2-positive locally advanced or metastatic breast cancer; FCN-159 for the treatment of neurofibromatosis; ET-26, a methoxyetomidate hydrochloride for the treatment of general anesthesia which are in phase III.
It engages in the import and export of medical equipment; provision of related and other consulting services; medical devices and diagnosis products, and healthcare service; and investment management, as well as involves in the retail and wholesale distribution of medicines.
The company was founded in 1994 and is based in Shanghai, China.","Data/company_logos_stock_analysis\Shanghai_Fosun_Pharmaceutical_(Group)_Co.,_Ltd._logo.png",https://stockanalysis.com/quote/otc/SFOSF/,China,1994,Drug Manufacturers - Specialty & Generic,Healthcare,"40,370",Deyong Wen,"Building A
Shanghai, 200233
China",86 21 3398 7000,fosunpharma.com,SFOSF,OTCMKTS,January - December,CNY,,,CNE100001M79,2834,,,,,
"Eisai Co., Ltd.","Eisai Co., Ltd. engages in the research and development, manufacture, sale, and import and export of pharmaceuticals in Japan.
It offers Dayvigo, for the treatment of insomnia; Lenvima, an anticancer agent/molecular targeted medicine for the treatment of thyroid cancer, renal cell carcinoma in combination with everolimus, and hepatocellular carcinoma; Methycobal for the treatment of peripheral neuropathy; and Halaven, an anticancer agent for the treatment of breast cancer.
The company also provides Jyseleca, a janus kinase inhibitor; Elental, a branched-chain amino acid preparation; Goofice and Movicol for chronic constipation; Fycompa, an antiepileptic agent; Pariet, a proton-pump inhibitor; Aricept, for Alzheimer's disease/Dementia with Lewy bodies; and Chocola BB plus for the preparation vitamin B2.
It has strategic collaboration with Bristol Myers Squibb for the co-development and co-commercialization of farletuzumab ecteribulin antibody drug conjugate; and a clinical trial collaboration and supply agreement with Medivir for the evaluation of fostrox, a liver-targeted treatment.
Eisai Co., Ltd. was formerly known as Nihon Eisai Co., Ltd. and changed its name to Eisai Co., Ltd. in 1955.
Eisai Co., Ltd. was incorporated in 1941 and is headquartered in Tokyo, Japan.","Data/company_logos_stock_analysis\Eisai_Co.,_Ltd._logo.png",https://stockanalysis.com/quote/otc/ESALF/,Japan,1941,Drug Manufacturers - Specialty & Generic,Healthcare,"11,067",Haruo Naito,"4-6-10, Koishikawa
Tokyo, 112-8088
Japan",81 3 3817 3700,eisai.co.jp,ESALF,OTCMKTS,April - March,JPY,,,JP3160400002,2834,,Common Stock,,,
Zealand Pharma A/S,"Zealand Pharma A/S, a biotechnology company, engages in the discovery, development, and commercialization of peptide-based medicines in Denmark.
It has a portfolio of medicines focusing on gastrointestinal and metabolic diseases, and other specialty disease areas with unmet medical needs.
The company offers Dasiglucagon, a single use syringe or autoinjector for the treatment of severe hypoglycemia; and Dasiglucagon bi-hormone artificial pancreas systems containing insulin and dasiglucagon.
Its pipeline includes Dasiglucagon that is in Phase III clinical trials for treating congenital hyperinsulinism.
The company is also developing glepaglutide, a long acting GLP-2 analog, which is in Phase III clinical trials for the treatment of short bowel syndrome.
The company was incorporated in 1997 and is based in Søborg, Denmark.",,https://stockanalysis.com/quote/otc/ZLDPF/,Denmark,1997,Biotechnology,Healthcare,253,Adam Steensberg,"Sydmarken 11
Søborg, 2860
Denmark",45 88 77 36 00,zealandpharma.com,ZLDPF,OTCMKTS,January - December,DKK,,,DK0060257814,2836,,,,,
Hikma Pharmaceuticals PLC,"Hikma Pharmaceuticals PLC develops, manufactures, markets, and sells a range of generic, branded, and in-licensed pharmaceutical products.
It operates through three segments: Injectables, Generics, and Branded. The Injectables segment provides generic injectable products primarily for use in hospitals.
The Generics segment offers oral and other non-injectable generic products for the retail market. The Branded segment offers branded generics and in-licensed products to retail and hospital markets.
The company provides its products in various therapeutic areas, including respiratory, oncology, and pain management.
It also offers its products in solid, semi-solid, liquid, and injectable final dosage forms. The company operates in the United Kingdom, rest of Europe, North America, the Middle East, North Africa, and internationally.
Hikma Pharmaceuticals PLC was founded in 1978 and is headquartered in London, the United Kingdom.",Data/company_logos_stock_analysis\Hikma_Pharmaceuticals_PLC_logo.png,https://stockanalysis.com/quote/otc/HKMPF/,United Kingdom,1978,Drug Manufacturers - Specialty & Generic,Healthcare,"9,100",Riad Mishlawi,"1 New Burlington Place
London, W1S 2HR
United Kingdom",44 20 7399 2760,hikma.com,HKMPF,OTCMKTS,January - December,USD,,,GB00B0LCW083,2834,,,,,
Hikma Pharmaceuticals PLC,"Hikma Pharmaceuticals PLC develops, manufactures, markets, and sells a range of generic, branded, and in-licensed pharmaceutical products.
It operates through three segments: Injectables, Generics, and Branded. The Injectables segment provides generic injectable products primarily for use in hospitals.
The Generics segment offers oral and other non-injectable generic products for the retail market. The Branded segment offers branded generics and in-licensed products to retail and hospital markets.
The company provides its products in various therapeutic areas, including respiratory, oncology, and pain management.
It also offers its products in solid, semi-solid, liquid, and injectable final dosage forms. The company operates in the United Kingdom, rest of Europe, North America, the Middle East, North Africa, and internationally.
Hikma Pharmaceuticals PLC was founded in 1978 and is headquartered in London, the United Kingdom.",Data/company_logos_stock_analysis\Hikma_Pharmaceuticals_PLC_logo.png,https://stockanalysis.com/quote/otc/HKMPY/,United Kingdom,1978,Drug Manufacturers - Specialty & Generic,Healthcare,"9,100",Riad Mishlawi,"1 New Burlington Place
London, W1S 2HR
United Kingdom",44 20 7399 2760,hikma.com,HKMPY,OTCMKTS,January - December,USD,,,US4312881091,2834,,,,,
ALK-Abelló A/S,"ALK-Abelló A/S operates as an allergy solutions company in Europe, North America, and internationally.
Its product portfolio includes GRAZAX/GRASTEK, RAGWITEK/RAGWIZAX, ACARIZAX/ODACTRA, MITICURE, CEDARCURE, and ITULAZAX/ITULATEK for treatment of allergic rhinitis and allergic asthma.
The company offers allergy immunotherapy products in the form of injections, sublingual drops, and tablets for the treatment of various allergies, including grass, ragweed, house dust mite, Japanese cedar, tree, and food.
It also provides consumer healthcare solution, which include Digital eco-system, a platform which connect and engages with allergy sufferers in the disease journey through tools and e-commerce offerings that supports, guidance and relief, and smoothing the path to allergy immunotherapy treatment.
In addition, the company offers diagnostic allergy solutions through testing by skin prick test or blood test; and emergency treatment, such as intra-muscular injection of adrenaline for the treatment of acute life-threatening allergic reactions, including Anaphylaxis.
The company has a collaboration with Torii Pharmaceutical Co., Ltd. to develop, market and distribute allergy immunotherapy tablet for the treatment of grass pollen allergy.
ALK-Abelló A/S was founded in 1923 and is headquartered in Horsholm, Denmark.",,https://stockanalysis.com/quote/otc/AKBLF/,Denmark,1923,Biotechnology,Healthcare,"2,824",Peter Halling,"BOege AllE 6-8
Horsholm, 2970
Denmark",45 45 74 75 76,alk.net,AKBLF,OTCMKTS,January - December,DKK,,,DK0061802139,2836,,,,,
